_id,accepted_answer_id,answer_count,comment_count,creation_date,favorite_count,id,last_activity_date,last_editor_user_id,owner_user_id,post_type_id,score,tags,title,view_count
614ca7916378ff93c07f3c18,10463754,3,5,2012-05-05T16:25:08.747Z,NaN,10463736,2012-05-05T17:11:14.920Z,NaN,59300,1,2,python,"""[float(n)-50 for n in range(100)]"" - what does this do?",143
614ca7916378ff93c07f3c19,10814006,1,4,2012-05-30T09:49:47.703Z,NaN,10813857,2012-05-30T10:03:16.797Z,NaN,59300,1,-1,c++|linux|file|csv|append,Why does this write() operation just write a single line,120
614ca7916378ff93c07f3c1a,39829715,1,0,2016-10-03T10:39:48.950Z,NaN,39829667,2016-10-03T11:01:06.327Z,NaN,59300,1,1,javascript|pandas|dataframe,Can you output a DataFrame in a formatted way without iteration?,18
614ca7916378ff93c07f3c1b,39767156,1,0,2016-09-29T09:37:58.403Z,NaN,39766744,2016-09-29T10:30:28.250Z,59300,59300,1,0,performance|python-2.7|pandas|matplotlib|average,Plotting the one second mean of bytes from a time series in a Pandas DataFrame,339
614ca7916378ff93c07f3c1c,39841318,1,0,2016-10-03T18:06:45.137Z,0,39837781,2016-10-03T22:22:02.867Z,NaN,59300,1,7,python|performance|pandas|singlestore,Pandas to_sql() performance - why is it so slow?,6233
614ca7916378ff93c07f3c1d,39831925,1,0,2016-10-03T12:01:40.713Z,NaN,39831103,2016-10-03T12:41:14.600Z,NaN,59300,1,2,python|pandas|google-visualization,How do I avoid cycles across two columns within a DataFrame to render a Sankey diagram with Google Charts?,217
614ca7916378ff93c07f3c1e,39810328,1,1,2016-10-01T18:34:16.707Z,1,39810172,2016-10-01T19:15:57.710Z,NaN,59300,1,2,python|multithreading|queue|freeze,Threading queue hangs in Python,4968
614ca7916378ff93c07f3c1f,NaN,0,2,2016-09-21T18:49:41.017Z,NaN,39624352,2016-09-21T18:49:41.017Z,NaN,59300,1,1,pandas|dataframe,Add a dimension to a Pandas DataFrame,259
614ca7916378ff93c07f3c20,39860011,1,6,2016-10-04T17:01:21.207Z,NaN,39857949,2016-10-04T19:11:31.197Z,59300,59300,1,0,python|pandas|networking,Applying a function to a DataFrame column returns NoneType,351
614ca7916378ff93c07f3c21,3870451,1,0,2010-10-06T07:47:32.887Z,NaN,3870403,2010-10-06T08:28:38.630Z,16076,59300,1,0,c#|.net|visual-studio-2010|reportviewer,Visual Studio 2010 ReportViewer Assembly References,2920
614ca7916378ff93c07f3c22,3846568,1,2,2010-10-01T22:29:14.243Z,NaN,3843442,2010-10-14T15:58:21.923Z,124983,59300,1,1,f#|gpu|opencl|opentk,F# with OpenTK example?,1639
614ca7916378ff93c07f3c23,3886543,1,1,2010-10-07T16:50:35.607Z,NaN,3883906,2010-10-07T23:05:11.327Z,-1,59300,1,1,c#|.net|mono,Install .Net assembly reference in Mono,1258
614ca7916378ff93c07f3c24,4028586,2,4,2010-10-26T22:25:17.477Z,1,4028571,2010-10-26T22:35:21.463Z,136,59300,1,0,c++|python|winapi,Python and win32 API - using a C file,325
614ca7916378ff93c07f3c25,3977315,2,1,2010-10-20T11:29:27.257Z,1,3977272,2010-10-20T11:37:54.897Z,NaN,59300,1,1,python|timer,Time actions in Python,6970
614ca7916378ff93c07f3c26,3913773,2,0,2010-10-12T10:29:24.600Z,NaN,3913663,2010-10-12T10:42:31.077Z,NaN,59300,1,2,python|events|interactive|prompt,Python: read user-input directly from the prompt,659
614ca7916378ff93c07f3c27,3839444,3,1,2010-10-01T13:02:18.513Z,1,3839383,2011-07-07T02:24:10.597Z,54501,59300,1,0,python|ubuntu-10.04|autostart|wakeup,Creating an autostart application on Ubuntu Linux,1084
614ca7916378ff93c07f3c28,3230956,8,4,2010-07-12T05:52:24.977Z,1,3226149,2020-07-23T15:02:44.173Z,NaN,59300,1,2,java|performance|optimization,Performance in Java through code?,372
614ca7916378ff93c07f3c29,4069610,8,0,2010-10-29T11:14:51.740Z,5,4051261,2016-11-28T04:44:02.643Z,59300,59300,1,4,python|multithreading|blocking|gnuradio,Handle a blocking function call in Python,11841
614ca7916378ff93c07f3c2a,2951815,1,0,2010-06-01T17:07:48.870Z,NaN,2951763,2012-06-11T13:47:50.253Z,-1,59300,1,0,java|orm|configuration|hsqldb|openjpa,HSQLdb permissions regarding OpenJPA,1917
614ca7916378ff93c07f3c2b,2951155,1,0,2010-06-01T15:20:42.883Z,NaN,2950984,2010-11-21T13:25:31.360Z,471070,59300,1,1,java|jpa|persistence|hsqldb|openjpa,OpenJPA HSQLdb - how to handle IDs,751
614ca7916378ff93c07f3c2c,2708219,1,0,2010-04-25T11:18:19.743Z,5,2707986,2012-08-27T08:21:07.953Z,NaN,59300,1,25,eclipse|encoding|editor,Eclipse Encoding MacRoman -> UTF8,18869
614ca7916378ff93c07f3c2d,2674580,2,0,2010-04-20T10:38:40.163Z,NaN,2674323,2010-04-20T11:22:17.660Z,NaN,59300,1,0,java|database|hibernate|oop|object-persistence,easy object persistence strategy - hibernate?,287
614ca7916378ff93c07f3c2e,6167184,2,0,2010-04-22T13:15:24.420Z,NaN,2691068,2011-05-29T10:28:11.507Z,NaN,59300,1,0,sql|database-design|hsqldb,Creating an ER diagram for hsqldb that exports SQL,2072
614ca7916378ff93c07f3c2f,2984920,2,0,2010-06-06T10:18:42.177Z,NaN,2983825,2010-06-06T16:30:19.863Z,NaN,59300,1,3,django|django-templates,View centric design with Django,151
614ca7916378ff93c07f3c30,2355756,2,0,2010-03-01T12:29:20.527Z,3,2355718,2017-02-27T13:02:43.183Z,1367502,59300,1,4,git|git-clone,How to automate git to automatically clone a repo on the server?,8582
614ca7916378ff93c07f3c31,NaN,2,0,2010-04-22T13:21:21.523Z,6,2691121,2017-10-23T13:26:28.030Z,1000551,59300,1,11,java|swing|layout-manager|ui-guidelines,Best Practice Guide: Swing,7022
614ca7916378ff93c07f3c32,2698448,3,0,2010-04-23T12:04:50.717Z,NaN,2698279,2010-04-24T02:09:11.853Z,NaN,59300,1,0,windows|eclipse|maven-2|dependencies,Maven build issue with Hibernate for Windows,1088
614ca7916378ff93c07f3c33,2973892,3,2,2010-06-04T11:58:41.573Z,NaN,2973851,2012-08-02T13:22:42.703Z,NaN,59300,1,1,java|enums|hashmap|switch-statement,HashMap and case construct,647
614ca7916378ff93c07f3c34,2754143,5,1,2010-05-02T16:33:54.690Z,NaN,2754115,2012-05-07T22:03:08.130Z,151019,59300,1,3,model-view-controller|design-patterns|database-design,design an extendable database model,1357
614ca7916378ff93c07f3c35,2727536,5,1,2010-04-28T07:24:41.757Z,6,2727500,2016-01-03T10:17:18.690Z,-1,59300,1,24,java|logging|junit|timestamp|logfiles,log4j vs. System.out.println - logger advantages?,21737
614ca7916378ff93c07f3c36,4330002,1,0,2010-12-01T22:43:45.683Z,NaN,4329908,2010-12-01T22:56:53.180Z,NaN,59300,1,1,java|text|file-io,dis.readchar Chinese letters - wrongly interpreted Characters!,261
614ca7916378ff93c07f3c37,4735311,1,1,2011-01-18T20:22:14.683Z,1,4728626,2011-01-19T12:37:09.660Z,NaN,59300,1,1,cryptography|logarithm|maple|computer-algebra-systems,Find out how many digits a number as in Maple,1746
614ca7916378ff93c07f3c38,4075029,1,0,2010-11-01T10:07:17.523Z,4,4067971,2010-11-02T05:01:47.567Z,NaN,59300,1,6,python|networking|routing,Relay/Send through NAT in Python,2689
614ca7916378ff93c07f3c39,4685381,2,1,2011-01-13T21:07:43.230Z,NaN,4685271,2012-01-27T02:32:30.650Z,213269,59300,1,0,java|string|bytearray|nio|bytebuffer,Handle byte[] with ByteBuffer,2053
614ca7916378ff93c07f3c3a,4699014,3,0,2011-01-15T10:03:09.487Z,0,4698995,2011-01-15T16:40:57.187Z,59300,59300,1,0,java|standard-library|object-serialization,Write and read byte[] from file,2312
614ca7916378ff93c07f3c3b,4713899,3,0,2011-01-17T13:48:36.413Z,NaN,4713856,2011-01-17T14:47:09.887Z,203907,59300,1,0,java|objectoutputstream,Use ObjectOutputStream and FileOutputStream with FileWriter,5296
614ca7916378ff93c07f3c3c,4247984,3,3,2010-11-22T14:40:54.663Z,NaN,4246552,2010-11-22T20:57:52.237Z,NaN,59300,1,2,c|linux|multithreading|pthreads,Linux - force single-core execution and debug multi-threading with pthread,1903
614ca7916378ff93c07f3c3d,4701247,3,3,2011-01-15T13:02:42.707Z,0,4699707,2011-01-15T18:05:33.980Z,-1,59300,1,2,java|file-io,Write specific line into file,4201
614ca7916378ff93c07f3c3e,9118002,3,1,2011-01-07T16:04:32.023Z,6,4627464,2020-07-08T11:03:30.880Z,-1,59300,1,22,python|regex|stringbuilder,Generate a String that matches a RegEx in Python,30799
614ca7916378ff93c07f3c3f,4246306,4,0,2010-11-22T14:06:45.900Z,NaN,4246205,2010-11-22T14:43:49.407Z,59300,59300,1,0,c++|casting|bit-manipulation|systemc,selective access to bits on datatypes with C++,588
614ca7916378ff93c07f3c40,4119010,4,3,2010-11-07T18:00:36.227Z,1,4118943,2010-11-07T18:26:17.567Z,21441,59300,1,2,c|linux|pthreads|posix,Keep pthread variables local,5500
614ca7916378ff93c07f3c41,4586746,4,0,2011-01-03T17:24:15.530Z,NaN,4586668,2011-01-03T20:31:24.057Z,NaN,59300,1,2,java|casting|bit-manipulation,Java BitSet - wrapper to put chars/Strings in,2239
614ca7916378ff93c07f3c42,4674055,5,4,2011-01-12T21:00:05.693Z,30,4674006,2019-12-09T02:41:27.913Z,NaN,59300,1,80,java|byte|bit-manipulation,Set specific bit in byte,84839
614ca7916378ff93c07f3c43,4694020,9,1,2011-01-14T17:30:16.877Z,2,4693997,2014-02-28T17:53:40.600Z,611007,59300,1,3,java|multidimensional-array,Two-dimensional ArrayList,27748
614ca7916378ff93c07f3c44,2071550,1,0,2010-01-15T12:40:34.200Z,NaN,2071467,2010-01-15T12:55:47.490Z,NaN,59300,1,0,pyqt4|text-formatting,PyQt lineEdit with colors,519
614ca7916378ff93c07f3c45,2086881,1,0,2010-01-18T14:37:28.950Z,0,2086687,2010-04-27T11:12:07.290Z,NaN,59300,1,0,java|rmi,separate rmiregistry and server application,195
614ca7916378ff93c07f3c46,1975113,1,1,2009-12-29T14:58:55.993Z,1,1975064,2010-01-06T03:32:41.510Z,NaN,59300,1,1,themes|windbg,WinDBG customization: colors?,2690
614ca7916378ff93c07f3c47,2052153,1,0,2010-01-12T18:48:23.263Z,2,2051488,2010-01-12T20:34:11.770Z,NaN,59300,1,1,python|qt4|pyqt4,PyQt4 Drag & Drop,1029
614ca7916378ff93c07f3c48,1468827,2,0,2009-09-23T21:54:51.727Z,NaN,1468729,2012-11-16T20:54:58.973Z,NaN,59300,1,0,windows|visual-studio,unable to load Assembly,2026
614ca7916378ff93c07f3c49,1651111,2,1,2009-10-30T16:52:35.387Z,NaN,1651044,2014-03-04T14:07:35.610Z,321731,59300,1,1,c|unix|process|exec|strtok,strtok and execlp in a mini-shell,2795
614ca7916378ff93c07f3c4a,NaN,2,0,2010-01-15T13:18:27.833Z,NaN,2071716,2014-11-17T12:36:47.983Z,NaN,59300,1,2,python|endianness,"Python equivalent for Ruby's pack function",1306
614ca7916378ff93c07f3c4b,1667241,3,1,2009-11-03T11:52:30.680Z,NaN,1666855,2009-11-03T13:06:47.370Z,-1,59300,1,1,c#|f#|extension-methods,F# type extensions in C# project: System.Runtime.CompilerServices.Extension missed?,724
614ca7916378ff93c07f3c4c,1774046,3,2,2009-11-20T23:44:36.503Z,2,1773909,2009-11-21T12:41:10.067Z,NaN,59300,1,3,python|sorting|csv,Sort a CSV by date in Python,6399
614ca7916378ff93c07f3c4d,1571041,3,0,2009-10-15T08:24:07.733Z,6,1571013,2017-08-14T13:01:03.073Z,1000551,59300,1,7,code-snippets|knowledge-management,Snippets for productivity - collect good code,468
614ca7916378ff93c07f3c4e,1573906,3,0,2009-10-15T17:27:24.763Z,3,1573883,2021-04-21T16:54:03.290Z,462608,59300,1,22,git,How to commit a directory into a git repository?,69060
614ca7916378ff93c07f3c4f,1714288,4,0,2009-11-11T10:03:52.587Z,NaN,1714213,2009-11-11T10:20:53.673Z,NaN,59300,1,0,svn|restart,Wipe SVN to reinitialise,824
614ca7916378ff93c07f3c50,1780298,4,1,2009-11-22T22:39:02.220Z,NaN,1780281,2009-11-23T02:46:51.563Z,338,59300,1,1,java|sockets,ObjectInputStream and ObjectOutputStream,1682
614ca7916378ff93c07f3c51,1681203,4,0,2009-11-05T14:45:58.637Z,4,1681005,2013-01-22T06:18:11.520Z,59300,59300,1,9,c#|scripting|ironpython|embed,How to use Microsoft.Scripting.Hosting?,16983
614ca7916378ff93c07f3c52,2100384,4,1,2010-01-20T09:47:32.467Z,12,2100353,2021-08-16T22:02:12.067Z,4621513,59300,1,37,python|csv|sorting|parsing,sort csv by column,119748
614ca7916378ff93c07f3c53,1703974,6,0,2009-11-09T21:16:37.320Z,2,1703869,2009-11-09T21:33:03.747Z,NaN,59300,1,3,f#|paradigms,"How does ""Language Oriented Programming"" compare to OOP/Functional in the real world",628
614ca7916378ff93c07f3c54,1663623,11,1,2009-11-02T20:42:18.077Z,13,1663565,2021-08-18T04:17:19.723Z,NaN,59300,1,62,list|powershell|device,"List all devices, partitions and volumes in Powershell",186931
614ca7916378ff93c07f3c55,NaN,6,2,2009-02-05T16:09:18.403Z,10,516574,2015-06-16T09:49:12.063Z,NaN,59438,1,10,algorithm|data-structures|geospatial|latitude-longitude|geography,How can I do efficient range searching + counting with latitude/longitude data?,4971
614ca7916378ff93c07f3c56,4677056,2,0,2011-01-13T04:35:46.093Z,1,4676827,2011-01-13T18:51:58.923Z,NaN,59438,1,0,java|antlr|grammar|greedy|non-greedy,How can I access blocks of text as an attribute that are matched using a greedy=false option in ANTLR?,174
614ca7916378ff93c07f3c57,1814128,2,3,2009-11-28T22:52:45.280Z,NaN,1814036,2017-03-12T11:57:39.580Z,1905949,59438,1,1,java|regex|regex-group,Is there a way to use a list of string parameters with a regular expression (with groups) to construct a new string?,123
614ca7916378ff93c07f3c58,29061263,3,1,2009-11-29T20:51:44.497Z,2,1816730,2016-09-21T15:14:12.617Z,NaN,59438,1,15,java|class|package|classloader,Is there a way to force a classloader to load a package even if none of its classes have been loaded?,14302
614ca7916378ff93c07f3c59,1823390,5,14,2009-12-01T00:40:06.433Z,NaN,1823346,2009-12-01T04:57:25.680Z,NaN,59438,1,6,java|performance|compiler-construction|enums|runtime,"What's the limit to the number of members you can have in a java enum?",3743
614ca7916378ff93c07f3c5a,NaN,2,0,2012-02-03T03:27:32.580Z,9,9123287,2018-04-14T11:39:35.287Z,4826457,59913,1,8,facebook-graph-api|geolocation|facebook-fql,How to get Place ID of city from Latitude/Longitude using Facebook API,7296
614ca7916378ff93c07f3c5b,NaN,0,2,2016-05-10T16:47:20.463Z,NaN,37144478,2016-05-10T17:41:01.230Z,959663,59913,1,0,.net|visual-studio|security,How to create simple .NET application for co-worker that reads a local file,50
614ca7916378ff93c07f3c5c,NaN,0,5,2015-01-08T05:56:15.313Z,NaN,27833791,2015-01-08T18:08:24.463Z,59913,59913,1,2,macos|webcam|osx-yosemite|energy,"How are apps listed on the OSX ""Apps using significant energy"" list?",307
614ca7916378ff93c07f3c5d,8935648,1,0,2011-10-11T09:40:44.637Z,NaN,7724071,2012-01-20T01:14:55.440Z,59913,59913,1,0,objective-c|macos|quartz-graphics|scanning,How to use IKScannerDeviceView?,528
614ca7916378ff93c07f3c5e,33332473,1,2,2015-10-25T13:35:12.027Z,1,33330279,2015-10-25T23:10:07.283Z,59913,59913,1,5,ffmpeg,ffmpeg selects shortest movie but leaves full length audio,5764
614ca7916378ff93c07f3c5f,NaN,1,0,2013-12-04T17:40:00.047Z,NaN,20382164,2013-12-04T18:58:45.367Z,NaN,59913,1,2,xcode|macos|opencv|dylib,"Xcode can't find dylibs after switching to homebrew for OpenCV",1746
614ca7916378ff93c07f3c60,NaN,0,0,2014-10-06T22:33:34.850Z,NaN,26225921,2017-09-13T13:49:36.910Z,1000551,59913,1,1,ios|face-detection|iphone-6|iphone-6-plus,What is improved in iPhone 6 Face Detection,571
614ca7916378ff93c07f3c61,NaN,0,0,2017-06-22T22:19:01.497Z,NaN,44710188,2017-06-22T22:19:01.497Z,NaN,59913,1,1,xcode|xcode-storyboard,Copied storyboard viewcontroller retains link to source,41
614ca7916378ff93c07f3c62,16687807,3,1,2013-05-22T08:13:58.543Z,NaN,16686718,2014-06-12T09:25:28.660Z,NaN,59913,1,4,macos|cocoa|security|software-distribution,How can I show my app is not a keylogger?,313
614ca7916378ff93c07f3c63,NaN,1,2,2015-08-02T19:38:12.460Z,2,31775837,2019-01-12T05:22:48.210Z,1816580,59913,1,2,webkit|phantomjs|casperjs,"Phantomjs equivalent of browser's ""Save Page As... Webpage, complete""",868
614ca7916378ff93c07f3c64,NaN,1,3,2014-09-11T03:48:00.787Z,4,25778757,2017-02-03T10:29:38.500Z,-1,59913,1,9,objective-c|ipad|ios-simulator|mp3|avfoundation,Getting mp3 artwork crashes on iOS 8 but works on iOS 7,1461
614ca7916378ff93c07f3c65,8282861,1,0,2011-09-21T10:23:35.893Z,NaN,7498206,2011-11-27T00:56:53.777Z,NaN,59913,1,2,browser|parameters|clickonce,Can a ClickOnce application return a value to the page that loaded it?,446
614ca7916378ff93c07f3c66,31567818,1,2,2015-07-21T17:07:06.937Z,2,31545381,2015-07-22T15:45:23.810Z,-1,59913,1,6,objective-c|macos|filesystems|nsurl|diskimage,Determine if a Volume is a Disk Image (DMG) from code,1387
614ca7916378ff93c07f3c67,NaN,1,1,2013-08-21T21:23:52.910Z,NaN,18367955,2013-08-23T07:37:28.953Z,-1,59913,1,1,c++|xcode|macos|opencv|openframeworks,Use OpenCV C++ commands within OpenFrameworks Xcode OSX Project,1995
614ca7916378ff93c07f3c68,36556699,1,2,2016-04-11T18:10:39.313Z,NaN,36556100,2016-04-12T17:58:20.583Z,NaN,59913,1,1,ios|authentication|hockeyapp,How to get HockeyApp user email/id from within iOS app?,479
614ca7916378ff93c07f3c69,8651351,1,2,2011-12-28T02:45:07.823Z,NaN,8651325,2011-12-28T02:49:24.407Z,NaN,59913,1,1,.net|vb.net|visual-studio,What version of .NET (or MFC?) will give the least installation hassle for my users?,114
614ca7916378ff93c07f3c6a,NaN,1,3,2012-01-04T17:16:49.083Z,NaN,8731037,2012-01-05T03:01:34.510Z,NaN,59913,1,1,drupal|drupal-6,Prevent filter_xss from stripping facebook-namespaced tags,298
614ca7916378ff93c07f3c6b,37016829,3,3,2016-05-04T00:49:09.897Z,NaN,37016678,2016-05-04T01:42:23.170Z,65230,65230,1,1,java|eclipse|spring-mvc,Spring MVC project missing images & styles when deploying in Eclipse to Tomcat,1176
614ca7916378ff93c07f3c6c,36976074,2,4,2016-05-01T23:01:25.730Z,NaN,36972953,2016-05-20T10:51:43.230Z,NaN,65230,1,1,java|hibernate,Hibernate config not list all Entities in XML,1259
614ca7916378ff93c07f3c6d,9261730,1,1,2012-02-13T13:42:38.213Z,NaN,9261565,2012-03-26T15:57:05.810Z,65230,65230,1,0,java|playframework,Play Framework issue calling render() method,2913
614ca7916378ff93c07f3c6e,68813535,1,2,2021-08-12T15:13:11.943Z,3,68760046,2021-08-19T02:12:54.517Z,7902677,65230,1,1,kubernetes|networking|minikube,Minikube: Multicast from server into pods,119
614ca7916378ff93c07f3c6f,27511568,2,0,2014-12-16T15:42:18.323Z,1,27508327,2014-12-16T19:06:02.147Z,65230,65230,1,1,java|hibernate|spring-mvc|configuration,Design for Hibernate external config for app server and local Eclipse,1698
614ca7916378ff93c07f3c70,27868992,1,0,2015-01-09T20:21:35.100Z,NaN,27868593,2015-01-09T21:12:49.230Z,NaN,65230,1,0,java|hibernate|maven|jar|configuration,Include JAR in project but ignore Hibernate configuration files,436
614ca7916378ff93c07f3c71,NaN,0,6,2014-12-19T15:26:46.650Z,NaN,27569021,2014-12-19T18:34:17.933Z,65230,65230,1,0,java|eclipse|maven,Maven places JAR under Projects instead of Library for project in Eclipse,60
614ca7916378ff93c07f3c72,36144896,1,0,2016-03-22T01:00:42.450Z,NaN,36144435,2016-05-04T15:38:15.120Z,380338,65230,1,1,java|querydsl,QueryDSL uniqueResult() is undefined,971
614ca7916378ff93c07f3c73,36084822,2,3,2016-03-18T12:17:18.237Z,1,36084173,2016-03-18T12:53:50.447Z,65230,65230,1,22,java|spring|hibernate|jpa|spring-boot,JPA mapping @ManyToOne between Embeddable and EmbeddedId,23954
614ca7916378ff93c07f3c74,36115616,1,7,2016-03-20T04:58:27.837Z,NaN,36110386,2016-04-15T21:26:51.150Z,65230,65230,1,2,java|spring|spring-mvc|spring-boot,Spring Boot MVC not using model values in JSP,3038
614ca7916378ff93c07f3c75,NaN,1,0,2016-02-26T03:33:21.813Z,NaN,35642938,2016-02-26T21:53:48.223Z,NaN,65230,1,0,logstash|logstash-configuration,Logstash: TestResult comes out as an array,34
614ca7916378ff93c07f3c76,50240249,1,0,2018-05-08T18:27:00.513Z,NaN,50240072,2018-05-08T18:37:38.740Z,65230,65230,1,0,java|rest,Rest Method: Returns Collection of XML instead of proper grouping,23
614ca7916378ff93c07f3c77,NaN,1,1,2014-04-21T20:26:56.053Z,NaN,23205417,2014-04-23T18:55:12.683Z,65230,65230,1,0,java|hibernate|hibernate-mapping,org.hibernate.QueryException: could not resolve property - mapping issue,654
614ca7916378ff93c07f3c78,64004408,1,0,2020-09-22T01:01:56.523Z,NaN,64001719,2020-09-22T06:46:18.340Z,NaN,65230,1,0,java|apache-camel|apache-camel-k,Camel-K does not recognize local package,181
614ca7916378ff93c07f3c79,29166894,2,8,2015-03-10T14:29:15.430Z,1,28966387,2016-03-01T11:01:30.487Z,65230,65230,1,4,maven|pdf,"Maven PDF doesn't include site information",1102
614ca7916378ff93c07f3c7a,21444199,1,0,2014-01-29T20:44:07.443Z,1,21442221,2014-01-29T22:38:09.097Z,NaN,65230,1,2,java|hibernate|hql,Hibernate HQL: Left Join with OnetoOne,1824
614ca7916378ff93c07f3c7b,6256842,7,1,2011-06-06T18:48:10.740Z,1,6256599,2017-07-17T10:57:25.633Z,65230,65230,1,7,sql|sql-server|tsql|cursor,Is there a way to use parameters in a SQL Server cursor?,41932
614ca7916378ff93c07f3c7c,26088098,1,3,2014-09-25T19:41:44.267Z,NaN,26046783,2014-09-28T18:23:40.350Z,2051454,65230,1,0,html|css,Spring MVC Form Checkbox and Label do not line up,891
614ca7916378ff93c07f3c7d,39004751,1,3,2016-08-01T17:32:24.180Z,1,38704850,2016-08-17T19:26:19.020Z,NaN,65230,1,10,docker|docker-trusted-registry,Docker Trusted Registry - Unable to satisfy available container slot,1364
614ca7916378ff93c07f3c7e,NaN,3,8,2014-07-17T15:52:12.277Z,2,24808194,2014-08-04T19:59:35.773Z,NaN,65230,1,1,java|hibernate,"Hibernate: Why isn't the full constructor being called?",2768
614ca7916378ff93c07f3c7f,15665943,2,1,2013-03-27T17:45:10.627Z,1,15665783,2013-03-27T18:15:42.287Z,NaN,65230,1,6,java|hibernate,Hibernate returns duplicate values if result size is greater than 1,5041
614ca7916378ff93c07f3c80,NaN,0,1,2020-11-04T20:44:28.830Z,NaN,64687472,2020-11-15T14:27:53.767Z,NaN,65230,1,1,java|apache-camel|apache-camel-k,Running Camel-K with Shared Object dependency,145
614ca7916378ff93c07f3c81,NaN,1,0,2021-02-09T15:00:08.030Z,NaN,66121491,2021-02-10T02:15:53.163Z,NaN,65230,1,0,java|apache-kafka|apache-camel,Camel sending byte array to Kafka using ByteArraySerializer Not Working,137
614ca7916378ff93c07f3c82,25139868,4,2,2014-08-04T18:46:45.113Z,NaN,25125480,2018-11-23T13:12:28.500Z,NaN,65230,1,6,java|sql|hibernate,Get dynamic SQL column names from Hibernate,15052
614ca7916378ff93c07f3c83,NaN,2,2,2015-07-13T12:59:49.843Z,1,31384119,2015-07-13T13:58:20.953Z,NaN,65230,1,0,java|hibernate,Hibernate: Make a ManyToOne relationship work with unmatched key,35
614ca7916378ff93c07f3c84,28587709,1,6,2015-02-18T15:19:58.940Z,1,28587089,2021-05-11T20:23:17.477Z,573032,65230,1,1,java|hibernate|session|transactions,Hibernate session closed after calling query.list(),1573
614ca7916378ff93c07f3c85,2729769,3,0,2010-04-28T13:08:19.497Z,NaN,2729650,2013-08-29T17:09:40.293Z,65230,65230,1,5,sql|sql-server|views,Select return dynamic columns,1978
614ca7916378ff93c07f3c86,2805398,3,0,2010-05-10T15:21:01.807Z,9,2803841,2020-06-25T04:04:39.583Z,NaN,65230,1,48,java|apache-poi|poi-hssf,Setting foreground color for HSSFCellStyle is always coming out black,62331
614ca7916378ff93c07f3c87,1445053,14,10,2009-09-18T14:47:25.467Z,1,1445025,2016-06-02T19:38:55.903Z,-1,65230,1,22,java|loops|while-loop,What is the advantage of a do-while(false)?,8119
614ca7916378ff93c07f3c88,NaN,1,0,2014-11-21T14:29:42.440Z,NaN,27063632,2014-11-21T14:51:12.110Z,65230,65230,1,0,java|hibernate|spring-mvc,Return Oracle constraint exception in BindingResult in Spring MVC/Hibernate,401
614ca7916378ff93c07f3c89,27403064,4,3,2014-12-10T14:03:29.560Z,2,27402992,2020-12-11T19:17:17.147Z,NaN,65230,1,1,java|string|comparison,Java: A way to match Mime (content) type to file extension from CommonsMultipartFile,16244
614ca7916378ff93c07f3c8a,10227689,1,0,2012-04-16T20:32:57.733Z,NaN,10181278,2012-04-19T12:06:57.093Z,NaN,65230,1,0,java|web-services|jax-ws,JAX-WS: Using NodeList so that Excel Web Services Toolkit can use web service,269
614ca7916378ff93c07f3c8b,9827102,1,5,2012-03-21T13:10:31.383Z,0,9805301,2012-03-22T17:09:57.890Z,65230,65230,1,0,java|web-services|jax-ws,JAX-WS: Using argument in method from another class annotation,3151
614ca7916378ff93c07f3c8c,10109531,1,2,2012-04-10T20:23:04.207Z,NaN,10095911,2012-04-11T16:16:33.663Z,65230,65230,1,2,java|web-services|jax-ws,JAX-WS: Place a wrapper around an ArrayList being returned,10306
614ca7916378ff93c07f3c8d,NaN,1,0,2014-09-18T18:59:14.970Z,NaN,25920389,2014-09-18T19:09:52.877Z,65230,65230,1,1,java|oracle|hibernate,Hibernate Foreign Key Constraint issue for many to one,411
614ca7916378ff93c07f3c8e,25555570,1,5,2014-08-27T17:14:30.453Z,NaN,25533211,2014-08-28T18:26:34.473Z,NaN,65230,1,0,java|spring-mvc,Spring MVC onto Tomcat 8 using Maven: NullPointerException with SerializableTypeWrapper,3278
614ca7916378ff93c07f3c8f,35098551,1,0,2016-01-30T05:37:23.940Z,NaN,35098423,2016-01-30T06:01:08.957Z,NaN,65230,1,3,bash|case-statement,Get wildcard value from bash case statement,637
614ca7916378ff93c07f3c90,35603165,2,0,2016-02-11T22:16:20.470Z,NaN,35351181,2016-02-24T13:10:24.907Z,NaN,65230,1,3,java|properties|apache-config,Is there a way to use place holders in Apache PropertiesConfiguration,686
614ca7916378ff93c07f3c91,31713618,1,0,2015-07-30T00:51:10.660Z,1,31713531,2019-03-28T17:04:43.177Z,6113627,65230,1,2,json|elasticsearch|logstash|logstash-grok,Logstash: Parse Complicated Multiline JSON from log file into ElasticSearch,6375
614ca7916378ff93c07f3c92,31975889,1,1,2015-08-11T20:37:51.237Z,NaN,31951485,2015-09-23T16:53:56.170Z,65230,65230,1,0,sql-server|liquibase,Liquibase: SQL does not generate,2437
614ca7916378ff93c07f3c93,35073848,1,1,2015-08-07T14:27:44.107Z,NaN,31880172,2016-01-28T23:05:05.923Z,65230,65230,1,5,json|xml|elasticsearch|logstash,Logstash: XML to JSON output from array to string,5298
614ca7916378ff93c07f3c94,32072823,1,4,2015-08-18T12:06:07.690Z,NaN,32071973,2015-08-18T13:26:42.983Z,NaN,65230,1,1,sql-server|postgresql|liquibase,Same changelog on Postgres and MS SQL Server,376
